iter	Accuracy	MultiClass
2844	0.8417396795	0.4077184962
2845	0.8417659905	0.4076618504
2846	0.8418843897	0.4076307361
2847	0.8419370116	0.4075859704
2848	0.8419370116	0.4075573907
2849	0.8419238561	0.4074964545
2850	0.8419107007	0.407477989
2851	0.8419633225	0.4074464116
2852	0.8419633225	0.4074240822
2853	0.8420159444	0.4073911351
2854	0.8420422554	0.4073621063
2855	0.8419896335	0.4073150098
2856	0.8420159444	0.4072969995
2857	0.8420290999	0.407281313
2858	0.8420948773	0.4072503598
2859	0.8420685663	0.4072317271
2860	0.8420685663	0.4072046984
2861	0.8420422554	0.4071897252
2862	0.842002789	0.4071401578
2863	0.8420422554	0.4071141474
2864	0.8420159444	0.4070792758
2865	0.8419501671	0.4070568948
2866	0.841976478	0.4070336683
2867	0.8420422554	0.4070106771
2868	0.8420817218	0.4069169842
2869	0.8421080327	0.4068854545
2870	0.8421474991	0.4068692525
2871	0.8421211882	0.4068061632
2872	0.8421474991	0.4067781195
2873	0.8421869656	0.4067518349
2874	0.8422132765	0.4067329543
2875	0.8422922093	0.4067195515
2876	0.8423316757	0.4066986802
2877	0.8423842976	0.4066756261
2878	0.842450075	0.4066343741
2879	0.842423764	0.4066152872
2880	0.842423764	0.4065954504
2881	0.842450075	0.4065679348
2882	0.842450075	0.4065463936
2883	0.842450075	0.4065201461
2884	0.8425421633	0.4064478993
2885	0.8425553188	0.4063810649
2886	0.8425684742	0.4063620359
2887	0.8425684742	0.4063395232
2888	0.8425290078	0.4062990402
2889	0.8425421633	0.4062624787
2890	0.8425421633	0.4062364557
2891	0.8425158523	0.4061984601
2892	0.8425290078	0.4061551239
2893	0.8425684742	0.406113644
2894	0.8426210961	0.406086575
2895	0.8426868735	0.4060431112
2896	0.8427131844	0.4060149041
2897	0.8427263399	0.4059752525
2898	0.8427789618	0.4059416765
2899	0.8427394954	0.4059061349
2900	0.8427789618	0.4058697812
2901	0.8428184282	0.4058279608
2902	0.8428447391	0.4058091825
2903	0.8427921172	0.4057609645
2904	0.8428578946	0.4057236668
2905	0.8428184282	0.4056961488
2906	0.8427921172	0.4056427615
2907	0.8428052727	0.4056221008
2908	0.8427658063	0.4055885056
2909	0.8427131844	0.405572057
2910	0.8427658063	0.4055468782
2911	0.8427526508	0.4055040408
2912	0.8427658063	0.4054815859
2913	0.8427658063	0.4054415453
2914	0.8428842055	0.4054023878
2915	0.842897361	0.4053842698
2916	0.842923672	0.4053522627
2917	0.8429894493	0.4053047294
2918	0.8429894493	0.4052707536
2919	0.8429894493	0.405167571
2920	0.8429894493	0.4051378237
2921	0.8430289157	0.4051070875
2922	0.8430420712	0.4050666247
2923	0.8430289157	0.4050395612
2924	0.8430026048	0.4050200119
2925	0.8430552267	0.404974082
2926	0.8430026048	0.4049508046
2927	0.8430815376	0.4049304555
2928	0.8431078486	0.4048773957
2929	0.843121004	0.4047730385
2930	0.8430552267	0.4047263214
2931	0.8430289157	0.4047083589
2932	0.8430420712	0.4046761062
2933	0.843147315	0.4046331329
2934	0.8430552267	0.4045624192
2935	0.8430552267	0.4045262684
2936	0.8431078486	0.4044930399
2937	0.843121004	0.4044813418
2938	0.8431078486	0.4044518473
2939	0.8431078486	0.4044224308
2940	0.8430946931	0.4044133056
2941	0.843121004	0.404394398
2942	0.8432394033	0.404342984
2943	0.8432262478	0.4043142213
2944	0.8433051806	0.4042679261
2945	0.8433314916	0.4042367208
2946	0.843344647	0.4042218998
2947	0.843344647	0.4041918715
2948	0.8433841135	0.4041523125
2949	0.8434104244	0.4041394779
2950	0.8433841135	0.4041206336
2951	0.843370958	0.4040793829
2952	0.8433972689	0.404056058
2953	0.8434367353	0.4040307113
2954	0.8435025127	0.4039908711
2955	0.8435419791	0.4039639103
2956	0.8436209119	0.4039167561
2957	0.8434498908	0.4038509789
2958	0.8435419791	0.4038171109
2959	0.8435682901	0.4037859913
2960	0.8437261557	0.4037210972
2961	0.8436998448	0.4036987103
2962	0.8437261557	0.4036462035
2963	0.8436735338	0.4036171223
2964	0.8436866893	0.4035873044
2965	0.8437393112	0.4035575053
2966	0.8437130002	0.403522844
2967	0.8437393112	0.4034116547
2968	0.8437130002	0.4033739321
2969	0.8436998448	0.4033450699
2970	0.8437261557	0.4033130946
2971	0.8437261557	0.4032755903
2972	0.8437656221	0.403248757
2973	0.8437524667	0.4032315818
2974	0.8437787776	0.403209025
2975	0.8438708659	0.4031789933
2976	0.8438577104	0.4031392575
2977	0.8438971768	0.4030622879
2978	0.8439366432	0.4029835903
2979	0.8440155761	0.4029550897
2980	0.8439629542	0.4029353663
2981	0.8439366432	0.4029102105
2982	0.8439234878	0.4029015284
2983	0.8439761097	0.4028826183
2984	0.8439629542	0.4028458613
2985	0.8439629542	0.4027972598
2986	0.8440550425	0.4027701776
2987	0.8440024206	0.4027498203
2988	0.8440945089	0.4027313899
2989	0.844041887	0.4026413364
2990	0.844068198	0.4026206371
2991	0.8440813534	0.4025948727
2992	0.8440945089	0.4025710427
2993	0.8441997527	0.4025527032
2994	0.8442786855	0.40251192
2995	0.8441865972	0.4024885981
2996	0.8441997527	0.4024392688
2997	0.8441997527	0.4024016655
2998	0.8442392191	0.4023902401
2999	0.8443181519	0.4023521149
3000	0.8443576183	0.4023248565
3001	0.8443444629	0.4022908935
3002	0.8443313074	0.4022604689
3003	0.8443576183	0.4022342446
3004	0.8443576183	0.4022108079
3005	0.8443970847	0.4021788176
3006	0.8444102402	0.4021590655
3007	0.8443970847	0.4021290999
3008	0.844489173	0.4021042016
3009	0.8444497066	0.4020822409
3010	0.8445812613	0.402048383
3011	0.8445812613	0.4020191451
3012	0.8446338832	0.4020004733
3013	0.8445681059	0.4019642145
3014	0.8445286395	0.401942166
3015	0.8445944168	0.4019117377
3016	0.8445812613	0.4018639396
3017	0.8446733496	0.4018344103
3018	0.8447522825	0.4017979557
3019	0.844739127	0.4017693666
3020	0.8447917489	0.4017525374
3021	0.8447522825	0.4016929537
3022	0.8447785934	0.4016734748
3023	0.8448049044	0.4016486306
3024	0.8448575262	0.4016111679
3025	0.8448706817	0.4015809412
3026	0.8449233036	0.4015499034
3027	0.8449759255	0.4014936833
3028	0.8449101481	0.4014780178
3029	0.8449364591	0.401442693
3030	0.8448706817	0.4014188836
3031	0.8448443708	0.4013889594
3032	0.8448443708	0.4013694446
3033	0.8449233036	0.4013491667
3034	0.8448969927	0.4013165871
3035	0.8448575262	0.4012636398
3036	0.8448575262	0.4012310725
3037	0.8448312153	0.4012084583
3038	0.8448443708	0.4011763118
3039	0.8448575262	0.4011508602
3040	0.8447785934	0.4011215497
3041	0.8448049044	0.4010722618
3042	0.8447917489	0.4009829822
3043	0.8447259715	0.4009548359
3044	0.844739127	0.4009297013
3045	0.8447917489	0.4009090833
3046	0.8448706817	0.4008861219
3047	0.8448838372	0.4008520507
3048	0.8448706817	0.4008216475
3049	0.8448969927	0.4007829736
3050	0.8449496145	0.4007605101
3051	0.8449364591	0.4007397699
3052	0.8449496145	0.4007090523
3053	0.8450153919	0.4006858226
3054	0.8450417028	0.4006701931
3055	0.8450943247	0.4006397671
3056	0.8451074802	0.4006180853
3057	0.845212724	0.4005547798
3058	0.8451732576	0.4005036872
3059	0.8451732576	0.4004886723
3060	0.8451601021	0.4004815121
3061	0.8451732576	0.400445536
3062	0.8451995685	0.4004076718
3063	0.8452521904	0.4003866655
3064	0.8452785013	0.4003690967
3065	0.8452521904	0.4003399468
3066	0.8452785013	0.4002980734
3067	0.8453311232	0.4002568537
3068	0.8452785013	0.4002198316
3069	0.8453048123	0.4001906882
3070	0.8453837451	0.4001526534
3071	0.8453705896	0.4001250293
3072	0.8453574342	0.4000966431
3073	0.8452916568	0.4000658335
3074	0.8453837451	0.4000472913
3075	0.845410056	0.4000277774
3076	0.845436367	0.3999942951
3077	0.8454758334	0.399954635
3078	0.8455152998	0.399932105
3079	0.8455547662	0.3998849861
3080	0.8455021443	0.3998515364
3081	0.8455021443	0.3998270818
3082	0.8455021443	0.3998039547
3083	0.8454889889	0.3997638924
3084	0.8455810772	0.3997444562
3085	0.8455416108	0.3997176242
3086	0.8456468545	0.399668604
3087	0.8456073881	0.3996294284
3088	0.84566001	0.3995828009
3089	0.8456994764	0.3995416927
3090	0.8456994764	0.3995210252
3091	0.8457389428	0.3994906737
3092	0.8457389428	0.3994686994
3093	0.8456863209	0.3994474508
3094	0.8457389428	0.3994138085
3095	0.845883653	0.3993777834
3096	0.8459362749	0.3993185255
3097	0.8459362749	0.3992985328
3098	0.8459494304	0.3992736485
3099	0.8460020523	0.399251456
3100	0.8459888968	0.399196218
3101	0.8460283632	0.3991373776
3102	0.8459625858	0.399107259
3103	0.8459231194	0.3990788531
3104	0.845909964	0.3990590889
3105	0.8459625858	0.3990426866
3106	0.8459757413	0.3990199189
3107	0.8459625858	0.3989936829
3108	0.8460415187	0.3989412275
3109	0.8459757413	0.398909469
3110	0.8460678296	0.3988507901
3111	0.846107296	0.3988236557
3112	0.8460546741	0.3988036725
3113	0.8460415187	0.398770013
3114	0.8460546741	0.3987189954
3115	0.8460546741	0.398685852
3116	0.846107296	0.3986648995
3117	0.8461204515	0.398639321
3118	0.8462256953	0.3985949256
3119	0.8463046281	0.3985694947
3120	0.8463177836	0.3985398544
3121	0.8462914726	0.3985055345
3122	0.84635725	0.3984707569
3123	0.84635725	0.3984546564
3124	0.8463835609	0.3984177203
3125	0.8463704055	0.3983651901
3126	0.8464361828	0.3983357972
3127	0.8463835609	0.3983038467
3128	0.8464361828	0.3982688406
3129	0.8465019602	0.3982423594
3130	0.8465019602	0.398223086
3131	0.8464361828	0.3981542738
3132	0.8464361828	0.3981192527
3133	0.8463704055	0.3980977437
3134	0.8463704055	0.398066034
3135	0.8464230273	0.398026721
3136	0.8464756492	0.3980109184
3137	0.8463835609	0.3979783083
3138	0.8463967164	0.3979493277
3139	0.8465282711	0.3979181162
3140	0.8465940485	0.3978919042
3141	0.8466072039	0.3978698177
3142	0.8465940485	0.3978527685
3143	0.8465677375	0.3978095546
3144	0.8465545821	0.3977432071
3145	0.8465677375	0.3977151258
3146	0.8466466704	0.3976860737
3147	0.8466072039	0.3976596046
3148	0.8465677375	0.3976139166
3149	0.8466203594	0.3975780193
3150	0.8466729813	0.3975358961
3151	0.8466203594	0.3975037361
3152	0.8467387586	0.3974607839
3153	0.8467519141	0.3974263655
3154	0.8467387586	0.3974040922
3155	0.8467913805	0.3973643288
3156	0.8467913805	0.3973398906
3157	0.8469097798	0.3973083324
3158	0.8469229352	0.3972914659
3159	0.8469755571	0.3972300235
3160	0.8469360907	0.3972035631
3161	0.8470018681	0.3971803206
3162	0.8470018681	0.3971629136
3163	0.8469624017	0.3971399839
3164	0.8469755571	0.3971175682
3165	0.8469097798	0.3970826583
3166	0.8468703134	0.3970449369
3167	0.8468703134	0.3970187605
3168	0.8469097798	0.397003589
3169	0.8469887126	0.3969692445
3170	0.8469755571	0.3969289157
3171	0.8469624017	0.3968893492
3172	0.8469887126	0.3968570697
3173	0.8469624017	0.3968031218
3174	0.8469887126	0.3967537238
3175	0.8470018681	0.3967211746
3176	0.8469360907	0.39663714
3177	0.8469229352	0.3965976746
3178	0.8470939564	0.3965017681
3179	0.8471597337	0.3964750526
3180	0.8471334228	0.3964450424
3181	0.8471992001	0.3964174136
3182	0.8471992001	0.3963779712
3183	0.8471597337	0.3963253427
3184	0.8470808009	0.396295146
3185	0.8471071118	0.396275843
3186	0.8470808009	0.3962287092
3187	0.8471597337	0.3961911554
3188	0.8471071118	0.3961626391
3189	0.8471860447	0.3961503325
3190	0.8471465783	0.3961283891
3191	0.8471465783	0.3960911915
3192	0.8472123556	0.3960620451
3193	0.8471860447	0.3960476782
3194	0.8472123556	0.3960314128
3195	0.8471992001	0.3960114106
3196	0.8473439103	0.3959475324
3197	0.8474096877	0.3959254094
3198	0.8474491541	0.3959009739
3199	0.8474491541	0.3958701816
3200	0.8474359986	0.3958046168
3201	0.8475280869	0.3957828924
3202	0.8475807088	0.395755957
3203	0.8475807088	0.3957097557
3204	0.8475807088	0.395671032
3205	0.8476596416	0.3955934766
3206	0.8476333307	0.3955629583
3207	0.8476859526	0.3955203638
3208	0.8477385745	0.3954815764
3209	0.8477122635	0.3954545323
3210	0.8476596416	0.395438119
3211	0.8476991081	0.3954120857
3212	0.8477122635	0.3953743587
3213	0.8476991081	0.3953398902
3214	0.8476991081	0.395310638
3215	0.847725419	0.3952716475
3216	0.8478569737	0.3952252252
3217	0.8478701292	0.3951978434
3218	0.8479227511	0.3951606404
3219	0.847949062	0.3951457821
3220	0.8480148394	0.3951203756
3221	0.8479885284	0.3951028451
3222	0.8480674613	0.3950687509
3223	0.8480806167	0.3950379562
3224	0.8480806167	0.3950255942
3225	0.8480937722	0.3950157231
3226	0.8480674613	0.3949898329
3227	0.847975373	0.3949422362
3228	0.8481463941	0.3948772202
3229	0.8481069277	0.3948520319
3230	0.8482516379	0.3948257014
3231	0.8482384824	0.3947961129
3232	0.848199016	0.3947578117
3233	0.848199016	0.394742801
3234	0.8482647933	0.3947071945
3235	0.8482516379	0.394696527
3236	0.8482779488	0.3946694067
3237	0.8482647933	0.3946529836
3238	0.8483042597	0.3946179666
3239	0.8482779488	0.3945985875
3240	0.8482253269	0.3945601782
3241	0.8482384824	0.3945400313
3242	0.8482516379	0.3945136767
3243	0.8483568816	0.3944845174
3244	0.8483700371	0.3944551127
3245	0.8483700371	0.3944151013
3246	0.8483831926	0.3943749278
3247	0.8483831926	0.3943462268
3248	0.8483700371	0.3943175738
3249	0.8484621254	0.3942858347
3250	0.8485673692	0.3942530351
3251	0.8486594575	0.3942191453
3252	0.8487252348	0.3942027137
3253	0.8487252348	0.3941538714
3254	0.8487383903	0.3941336072
3255	0.8487778567	0.3941090416
3256	0.8488041677	0.3940785428
3257	0.8487778567	0.3940466342
3258	0.8487910122	0.3940296202
3259	0.8487778567	0.393961379
3260	0.8487778567	0.3939283725
3261	0.8488567895	0.3938896225
3262	0.8489094114	0.3938676374
3263	0.8489225669	0.3938444605
3264	0.8489225669	0.3938256347
3265	0.8489094114	0.3937955324
3266	0.8489751888	0.393729084
3267	0.8490146552	0.3936897751
3268	0.8490014997	0.3936733257
3269	0.8489488778	0.3936537225
3270	0.8489357224	0.3936216037
3271	0.8489751888	0.3935962212
3272	0.8490014997	0.393565917
3273	0.8490804326	0.3935117429
3274	0.8490804326	0.3934927181
3275	0.849119899	0.3934843992
3276	0.8491462099	0.3934390177
3277	0.8491593654	0.393413236
3278	0.8491593654	0.3933966593
3279	0.8491593654	0.3933552633
3280	0.8491725209	0.3933292056
3281	0.8491856763	0.3933105373
3282	0.8491856763	0.3932713929
3283	0.8492251427	0.3932338235
3284	0.8492646092	0.393219044
3285	0.8493040756	0.3931910025
3286	0.8492646092	0.3931641714
3287	0.8492514537	0.3931413413
3288	0.8493830084	0.3930861841
3289	0.8493566975	0.393010157
3290	0.849317231	0.3929959014
3291	0.8492777646	0.3929590242
3292	0.849317231	0.3929182591
3293	0.8492646092	0.3928725345
3294	0.8492119873	0.3928491143
3295	0.8492514537	0.3928147232
3296	0.8492646092	0.3927869255
3297	0.8491988318	0.392735363
3298	0.8491988318	0.3927063731
3299	0.8492251427	0.3926561721
3300	0.8492251427	0.3926219826
3301	0.8492382982	0.3925847044
3302	0.8492909201	0.3925629897
3303	0.8492382982	0.3925407396
3304	0.8492777646	0.3925022485
3305	0.849317231	0.39248408
3306	0.8493040756	0.3924394361
3307	0.8493303865	0.3924141182
3308	0.8494356303	0.3923739544
3309	0.8493961639	0.3923463156
3310	0.8494093193	0.3923259748
3311	0.8494619412	0.3923002288
3312	0.8494882522	0.3922845282
3313	0.8495540295	0.3922583389
3314	0.8494882522	0.3922193847
3315	0.8494750967	0.3921886815
3316	0.8494619412	0.3921514157
3317	0.8494882522	0.3921226713
3318	0.8494619412	0.3921050709
3319	0.8495145631	0.392072532
3320	0.8495934959	0.3920469162
3321	0.849567185	0.3920133301
3322	0.8495934959	0.3919765349
3323	0.8495803405	0.3919424886
3324	0.849540874	0.3919142627
3325	0.8495934959	0.3917684056
3326	0.8496987397	0.3917241909
3327	0.8496987397	0.3916938776
3328	0.8498039835	0.3916356731
3329	0.8497645171	0.3916026527
3330	0.8497776725	0.3915657187
3331	0.8498039835	0.3915493066
3332	0.8498960718	0.3915003635
3333	0.8498829163	0.3914619575
3334	0.8498697608	0.3914372836
3335	0.8499223827	0.3913929005
3336	0.8499092272	0.3913643549
3337	0.8499486937	0.3913381875
3338	0.8498697608	0.3911924297
3339	0.8498697608	0.3911736145
3340	0.8498697608	0.3911482277
3341	0.8499223827	0.391118192
3342	0.8499355382	0.3911033717
3343	0.8500013155	0.3910545472
3344	0.8499486937	0.3910152101
3345	0.8499486937	0.3909290836
3346	0.8499223827	0.3909052796
3347	0.8499092272	0.3908841859
3348	0.8499355382	0.3908762994
3349	0.8499355382	0.3908437114
3350	0.8499223827	0.3908203253
3351	0.8499223827	0.3907901058
3352	0.8499355382	0.3907627078
3353	0.850014471	0.3907341875
3354	0.8501197148	0.3906651748
3355	0.8501460257	0.3906193417
3356	0.8500802484	0.3905742603
3357	0.8500934038	0.3905549486
3358	0.8502249586	0.3905011313
3359	0.8502118031	0.3904706652
3360	0.850238114	0.3904501032
3361	0.8502249586	0.3904167587
3362	0.8502907359	0.3903957048
3363	0.850264425	0.3903535979
3364	0.850264425	0.3903158813
3365	0.850264425	0.3902883844
3366	0.850238114	0.3902546728
3367	0.850264425	0.3902012943
3368	0.850264425	0.3901832272
3369	0.8503170469	0.3901549475
3370	0.8503038914	0.3901194192
3371	0.8502907359	0.390098201
3372	0.8503170469	0.3900888155
3373	0.8503302023	0.3900754709
3374	0.8504354461	0.3900464433
3375	0.8503433578	0.3900056246
3376	0.8503696687	0.3899796086
3377	0.8503696687	0.3899537101
3378	0.8503828242	0.3899196835
3379	0.8503696687	0.3898959573
3380	0.850488068	0.3898406826
3381	0.8504749125	0.3898017962
3382	0.850461757	0.3897893084
3383	0.8504749125	0.3897579412
3384	0.850488068	0.3897445627
3385	0.8505406899	0.3897154947
3386	0.8505670008	0.3896911915
3387	0.8506459336	0.3896738973
3388	0.8505406899	0.3896422093
3389	0.8505012235	0.3896291499
3390	0.8505670008	0.3895275882
3391	0.8506327782	0.3895006157
3392	0.8506985555	0.3894731482
3393	0.850711711	0.3894316638
3394	0.8507380219	0.3894026082
3395	0.8507511774	0.3892983727
3396	0.8507906438	0.3892346351
3397	0.8507906438	0.3892205106
3398	0.8507643329	0.3891819245
3399	0.8507774884	0.3891626518
3400	0.8508432657	0.3891369248
3401	0.8508827321	0.3891055896
3402	0.8509090431	0.3890821138
3403	0.8507643329	0.3890243679
3404	0.8507906438	0.3890025054
3405	0.8507511774	0.388952068
3406	0.8507380219	0.3888953243
3407	0.8507380219	0.3888432177
3408	0.8507511774	0.388784842
3409	0.8508695767	0.3887334819
3410	0.850935354	0.388674213
3411	0.8509090431	0.3886569144
3412	0.850961665	0.3886231424
3413	0.8509748204	0.3885872401
3414	0.8510537533	0.388554423
3415	0.8510669087	0.3885350587
3416	0.8510405978	0.3885121417
3417	0.8510405978	0.3884813282
3418	0.8510537533	0.3884401023
3419	0.8511063751	0.3883704952
3420	0.8511195306	0.388331627
3421	0.8511721525	0.3883225662
3422	0.8511721525	0.3883005902
3423	0.851185308	0.3882861733
3424	0.8511458416	0.3882595204
3425	0.851158997	0.3882446638
3426	0.8511721525	0.388210628
3427	0.8512379299	0.388197076
3428	0.8512379299	0.3881574653
3429	0.8513037072	0.3881400669
3430	0.8513037072	0.3881144345
3431	0.8513168627	0.3880801252
3432	0.8513694846	0.3880269666
3433	0.851408951	0.3879872397
3434	0.8515010393	0.3879438751
3435	0.8515799721	0.3879053941
3436	0.8515536612	0.3878584224
3437	0.8515010393	0.3878384866
3438	0.8515931276	0.3877413395
3439	0.8517641487	0.3877106169
3440	0.8517641487	0.3876954981
3441	0.8517904597	0.3876688294
3442	0.8518430815	0.3876478734
3443	0.851882548	0.3876318475
3444	0.851856237	0.3875899524
3445	0.8517904597	0.3875438516
3446	0.8517773042	0.3875172795
3447	0.8517378378	0.387482311
3448	0.8517509932	0.3874661062
3449	0.8517509932	0.3874314486
3450	0.8516589049	0.3873835068
3451	0.8517773042	0.3873604659
3452	0.8518167706	0.387341028
3453	0.8517641487	0.3873277318
3454	0.8518036151	0.3872986936
3455	0.8518167706	0.3872627008
3456	0.8518430815	0.3872315271
3457	0.8518957034	0.3871714491
3458	0.8519088589	0.3871429681
3459	0.8519220144	0.3871201118
3460	0.8519088589	0.3870989435
3461	0.8519088589	0.3870547998
3462	0.8519483253	0.387024941
3463	0.8520141027	0.386996014
3464	0.8519220144	0.3869506635
3465	0.8518957034	0.3869263263
3466	0.8518957034	0.386906982
3467	0.8519220144	0.3868856472
3468	0.8519351698	0.3868659056
3469	0.8519220144	0.3868394496
3470	0.8520272581	0.3868068078
3471	0.8520009472	0.3867823105
3472	0.8520272581	0.3867448534
3473	0.8519351698	0.3867159657
3474	0.8519746363	0.3866679695
