iter	Passed	Remaining
4515	685081	528525
4516	685209	528356
4517	685338	528187
4518	685482	528029
4519	685620	527866
4520	685740	527690
4521	685859	527514
4522	685977	527336
4523	686099	527162
4524	686218	526985
4525	686336	526807
4526	686478	526648
4527	686604	526477
4528	686731	526306
4529	686845	526126
4530	686967	525952
4531	687136	525813
4532	687254	525636
4533	687361	525451
4534	687464	525262
4535	687575	525079
4536	687697	524905
4537	687817	524730
4538	687934	524551
4539	688040	524365
4540	688161	524191
4541	688277	524012
4542	688399	523838
4543	688513	523658
4544	688637	523485
4545	688749	523303
4546	688861	523122
4547	688966	522935
4548	689077	522753
4549	689209	522587
4550	689324	522408
4551	689440	522230
4552	689552	522048
4553	689675	521875
4554	689812	521713
4555	689924	521532
4556	690061	521369
4557	690178	521191
4558	690307	521023
4559	690420	520843
4560	690536	520665
4561	690642	520479
4562	690751	520296
4563	690866	520117
4564	690975	519934
4565	691093	519757
4566	691216	519585
4567	691365	519432
4568	691528	519289
4569	691661	519124
4570	691788	518954
4571	691905	518777
4572	692048	518619
4573	692163	518441
4574	692300	518279
4575	692416	518101
4576	692532	517923
4577	692668	517761
4578	692794	517591
4579	692918	517419
4580	693053	517255
4581	693165	517075
4582	693300	516912
4583	693417	516735
4584	693535	516559
4585	693648	516379
4586	693779	516213
4587	693910	516046
4588	694039	515878
4589	694185	515724
4590	694304	515548
4591	694420	515371
4592	694551	515205
4593	694672	515031
4594	694796	514860
4595	694935	514699
4596	695050	514522
4597	695178	514353
4598	695287	514171
4599	695411	514000
4600	695562	513848
4601	695666	513662
4602	695798	513497
4603	695921	513325
4604	696041	513151
4605	696171	512984
4606	696274	512797
4607	696408	512633
4608	696551	512476
4609	696658	512293
4610	696771	512114
4611	696892	511941
4612	697012	511767
4613	697120	511584
4614	697243	511412
4615	697373	511246
4616	697500	511077
4617	697614	510898
4618	697758	510742
4619	697913	510594
4620	698068	510446
4621	698204	510284
4622	698335	510118
4623	698438	509932
4624	698578	509773
4625	698714	509611
4626	698836	509439
4627	698948	509259
4628	699060	509080
4629	699174	508902
4630	699308	508739
4631	699431	508567
4632	699537	508383
4633	699655	508209
4634	699786	508043
4635	699902	507866
4636	700010	507684
4637	700111	507497
4638	700237	507328
4639	700373	507167
4640	700492	506993
4641	700641	506840
4642	700787	506686
4643	700931	506530
4644	701062	506364
4645	701198	506203
4646	701312	506025
4647	701437	505856
4648	701618	505726
4649	701777	505581
4650	701902	505412
4651	702040	505251
4652	702179	505092
4653	702308	504925
4654	702454	504771
4655	702582	504603
4656	702690	504421
4657	702800	504242
4658	702938	504081
4659	703075	503921
4660	703200	503751
4661	703324	503581
4662	703447	503410
4663	703593	503256
4664	703739	503102
4665	703886	502948
4666	704012	502780
4667	704151	502620
4668	704297	502465
4669	704445	502313
4670	704571	502144
4671	704711	501986
4672	704850	501826
4673	704964	501649
4674	705103	501490
4675	705224	501318
4676	705343	501145
4677	705483	500986
4678	705614	500821
4679	705762	500669
4680	705889	500501
4681	706004	500325
4682	706139	500163
4683	706296	500016
4684	706422	499848
4685	706572	499697
4686	706700	499530
4687	706829	499364
4688	706949	499191
4689	707075	499023
4690	707188	498846
4691	707312	498676
4692	707421	498496
4693	707553	498332
4694	707676	498162
4695	707822	498008
4696	707968	497853
4697	708091	497683
4698	708242	497533
4699	708378	497372
4700	708526	497219
4701	708668	497062
4702	708801	496899
4703	708918	496725
4704	709030	496547
4705	709139	496367
4706	709285	496213
4707	709428	496057
4708	709567	495898
4709	709689	495727
4710	709835	495573
4711	709977	495417
4712	710141	495275
4713	710261	495103
4714	710431	494966
4715	710551	494794
4716	710685	494632
4717	710807	494461
4718	710935	494294
4719	711060	494126
4720	711180	493954
4721	711303	493784
4722	711422	493612
4723	711546	493443
4724	711668	493272
4725	711780	493095
4726	711903	492925
4727	712027	492756
4728	712151	492587
4729	712305	492439
4730	712477	492303
4731	712591	492127
4732	712734	491971
4733	712859	491803
4734	713006	491650
4735	713146	491492
4736	713285	491334
4737	713396	491156
4738	713565	491018
4739	713689	490849
4740	713794	490667
4741	713957	490525
4742	714076	490353
4743	714207	490189
4744	714317	490010
4745	714428	489833
4746	714550	489663
4747	714687	489503
4748	714809	489333
4749	714946	489173
4750	715084	489014
4751	715206	488844
4752	715325	488672
4753	715480	488525
4754	715620	488367
4755	715743	488198
4756	715866	488029
4757	715978	487852
4758	716092	487677
4759	716222	487513
4760	716338	487338
4761	716476	487180
4762	716588	487003
4763	716712	486835
4764	716839	486668
4765	716973	486506
4766	717087	486331
4767	717227	486174
4768	717353	486007
4769	717470	485834
4770	717588	485661
4771	717742	485514
4772	717890	485362
4773	718012	485192
4774	718112	485007
4775	718210	484821
4776	718317	484642
4777	718460	484487
4778	718587	484321
4779	718711	484153
4780	718849	483994
4781	718954	483813
4782	719072	483641
4783	719201	483476
4784	719321	483305
4785	719444	483137
4786	719573	482972
4787	719710	482813
4788	719826	482639
4789	719951	482472
4790	720079	482307
4791	720200	482137
4792	720326	481970
4793	720464	481812
4794	720617	481663
4795	720736	481492
4796	720886	481342
4797	721023	481183
4798	721153	481019
4799	721306	480871
4800	721452	480717
4801	721624	480582
4802	721741	480409
4803	721873	480247
4804	722014	480090
4805	722141	479924
4806	722250	479747
4807	722364	479572
4808	722489	479406
4809	722643	479258
4810	722778	479098
4811	722921	478943
4812	723034	478767
4813	723159	478601
4814	723283	478433
4815	723402	478262
4816	723523	478093
4817	723622	477909
4818	723728	477730
4819	723834	477550
4820	723967	477388
4821	724082	477215
4822	724223	477059
4823	724346	476891
4824	724473	476726
4825	724583	476549
4826	724718	476389
4827	724848	476226
4828	724975	476060
4829	725099	475893
4830	725210	475717
4831	725343	475556
4832	725486	475401
4833	725625	475244
4834	725773	475092
4835	725892	474922
4836	726029	474763
4837	726198	474625
4838	726370	474489
4839	726498	474325
4840	726628	474162
4841	726757	473998
4842	726915	473853
4843	727048	473692
4844	727190	473536
4845	727333	473381
4846	727477	473227
4847	727620	473073
4848	727751	472910
4849	727868	472739
4850	727996	472574
4851	728154	472429
4852	728346	472307
4853	728476	472144
4854	728637	472001
4855	728764	471835
4856	728892	471671
4857	729044	471522
4858	729187	471367
4859	729302	471195
4860	729447	471041
4861	729555	470865
4862	729683	470700
4863	729824	470544
4864	729981	470399
4865	730103	470230
4866	730211	470054
4867	730334	469886
4868	730505	469750
4869	730641	469591
4870	730799	469446
4871	730918	469275
4872	731038	469106
4873	731171	468945
4874	731290	468775
4875	731420	468612
4876	731529	468436
4877	731670	468280
4878	731799	468117
4879	731913	467944
4880	732040	467779
4881	732155	467607
4882	732292	467449
4883	732413	467281
4884	732536	467113
4885	732664	466949
4886	732810	466797
4887	732945	466637
4888	733070	466471
4889	733208	466314
4890	733334	466149
4891	733458	465982
4892	733581	465816
4893	733693	465641
4894	733807	465469
4895	733930	465302
4896	734058	465138
4897	734176	464968
4898	734330	464821
4899	734470	464665
4900	734600	464502
4901	734707	464325
4902	734821	464153
4903	734935	463980
4904	735065	463818
4905	735166	463637
4906	735307	463482
4907	735425	463312
4908	735557	463151
4909	735682	462985
4910	735806	462819
4911	735910	462640
4912	736028	462471
4913	736128	462289
4914	736255	462125
4915	736371	461954
4916	736501	461792
4917	736604	461613
4918	736720	461442
4919	736853	461282
4920	736969	461111
4921	737100	460949
4922	737244	460796
4923	737373	460633
4924	737514	460478
4925	737636	460311
4926	737758	460144
4927	737880	459977
4928	737991	459803
4929	738112	459635
4930	738255	459481
4931	738378	459315
4932	738504	459151
4933	738628	458985
4934	738751	458819
4935	738866	458648
4936	738978	458475
4937	739114	458316
4938	739230	458146
4939	739344	457974
4940	739484	457818
4941	739590	457642
4942	739712	457475
4943	739838	457310
4944	739990	457162
4945	740168	457030
4946	740298	456869
4947	740424	456704
4948	740537	456532
4949	740661	456367
4950	740772	456193
4951	740887	456022
4952	741031	455869
4953	741173	455715
4954	741337	455574
4955	741491	455427
4956	741621	455266
4957	741762	455111
4958	741907	454958
4959	742039	454798
4960	742166	454634
4961	742290	454469
4962	742441	454321
4963	742572	454160
4964	742686	453988
4965	742826	453832
4966	742977	453684
4967	743083	453508
4968	743193	453334
4969	743341	453183
4970	743473	453023
4971	743586	452851
4972	743742	452706
4973	743881	452550
4974	744007	452386
4975	744134	452223
4976	744260	452059
4977	744393	451900
4978	744527	451740
4979	744677	451591
4980	744802	451427
4981	744937	451268
4982	745084	451117
4983	745226	450963
4984	745373	450812
4985	745535	450670
4986	745709	450535
4987	745867	450391
4988	746013	450239
4989	746137	450074
4990	746253	449904
4991	746354	449726
4992	746473	449558
4993	746584	449385
4994	746709	449221
4995	746812	449044
4996	746941	448882
4997	747068	448719
4998	747178	448545
4999	747305	448383
5000	747442	448226
5001	747584	448072
5002	747701	447903
5003	747828	447740
5004	747975	447589
5005	748094	447422
5006	748227	447262
5007	748341	447091
5008	748459	446924
5009	748599	446768
5010	748717	446600
5011	748832	446431
5012	748958	446267
5013	749063	446091
5014	749182	445924
5015	749301	445756
5016	749425	445591
5017	749533	445418
5018	749652	445251
5019	749758	445075
5020	749901	444922
5021	750054	444775
5022	750181	444612
5023	750304	444447
5024	750437	444289
5025	750559	444123
5026	750701	443969
5027	750839	443813
5028	750933	443631
5029	751039	443456
5030	751163	443292
5031	751305	443139
5032	751442	442982
5033	751565	442817
5034	751692	442654
5035	751819	442492
5036	751957	442336
5037	752075	442168
5038	752174	441990
5039	752305	441830
5040	752411	441655
5041	752549	441499
5042	752669	441333
5043	752799	441172
5044	752929	441012
5045	753038	440839
5046	753169	440679
5047	753296	440517
5048	753403	440343
5049	753531	440181
5050	753627	440001
5051	753735	439828
5052	753859	439664
5053	753966	439490
5054	754098	439331
5055	754234	439174
5056	754355	439008
5057	754466	438837
5058	754584	438670
5059	754699	438501
5060	754821	438336
5061	754947	438173
5062	755057	438001
5063	755172	437833
5064	755276	437657
5065	755395	437491
5066	755495	437313
5067	755653	437169
5068	755780	437007
5069	755915	436850
5070	756073	436706
5071	756215	436553
5072	756354	436398
5073	756482	436237
5074	756603	436071
5075	756734	435912
5076	756855	435747
5077	756964	435575
5078	757102	435419
5079	757244	435266
5080	757374	435106
5081	757520	434955
5082	757676	434810
5083	757824	434660
5084	757943	434494
5085	758073	434334
5086	758230	434190
5087	758356	434027
5088	758491	433870
5089	758631	433716
5090	758758	433554
5091	758898	433400
5092	759011	433231
5093	759132	433066
5094	759250	432899
5095	759401	432751
5096	759540	432597
5097	759668	432435
5098	759772	432261
5099	759905	432103
5100	760016	431932
5101	760137	431767
5102	760257	431601
5103	760378	431437
5104	760493	431269
5105	760619	431106
5106	760720	430930
5107	760833	430761
5108	760954	430596
5109	761069	430428
5110	761199	430269
5111	761318	430103
5112	761423	429929
5113	761568	429778
5114	761695	429616
5115	761825	429457
5116	761950	429295
5117	762070	429130
5118	762196	428968
5119	762331	428811
5120	762487	428666
5121	762601	428498
5122	762727	428336
5123	762848	428171
5124	762974	428009
5125	763088	427841
5126	763200	427671
5127	763317	427505
5128	763434	427338
5129	763542	427166
5130	763700	427023
5131	763843	426871
5132	763952	426699
5133	764090	426545
5134	764241	426397
5135	764381	426243
5136	764511	426084
5137	764655	425933
5138	764794	425778
5139	764939	425627
5140	765062	425464
5141	765182	425299
5142	765289	425127
5143	765418	424968
5144	765542	424805
5145	765688	424654
5146	765814	424493
5147	765926	424324
5148	766093	424185
5149	766200	424013
5150	766321	423849
5151	766435	423681
5152	766549	423513
5153	766677	423353
5154	766812	423197
5155	766934	423033
5156	767048	422865
5157	767167	422700
5158	767277	422530
5159	767403	422369
5160	767533	422210
5161	767677	422059
5162	767824	421909
5163	767950	421748
5164	768100	421600
5165	768221	421436
5166	768336	421269
5167	768479	421117
5168	768602	420954
5169	768732	420795
5170	768846	420627
5171	768993	420478
5172	769119	420317
5173	769256	420162
5174	769386	420002
5175	769503	419837
5176	769623	419672
5177	769735	419504
5178	769872	419349
5179	770022	419201
5180	770156	419044
5181	770270	418877
5182	770419	418728
5183	770555	418573
5184	770686	418415
5185	770790	418242
5186	770921	418083
5187	771039	417918
5188	771186	417769
5189	771312	417608
5190	771456	417457
5191	771581	417296
5192	771735	417150
5193	771851	416983
5194	771984	416826
5195	772133	416678
5196	772265	416521
5197	772392	416360
5198	772505	416193
5199	772615	416023
5200	772743	415864
5201	772901	415720
5202	773044	415569
5203	773156	415400
5204	773270	415233
5205	773397	415073
5206	773525	414913
5207	773645	414750
5208	773766	414586
5209	773890	414424
5210	774006	414259
5211	774129	414096
5212	774236	413926
5213	774381	413775
5214	774501	413612
5215	774624	413449
5216	774742	413285
5217	774884	413133
5218	775021	412978
5219	775152	412820
5220	775262	412651
5221	775366	412479
5222	775485	412315
5223	775586	412141
5224	775706	411978
5225	775815	411808
5226	775941	411648
5227	776040	411473
5228	776180	411320
5229	776302	411158
5230	776428	410997
5231	776584	410853
5232	776713	410694
5233	776846	410538
5234	776974	410378
5235	777110	410223
5236	777246	410068
5237	777396	409921
5238	777543	409772
5239	777673	409614
5240	777801	409455
5241	777932	409297
5242	778072	409144
5243	778168	408968
5244	778291	408807
5245	778410	408643
5246	778523	408476
5247	778641	408312
5248	778768	408152
5249	778875	407982
5250	778991	407817
5251	779102	407649
5252	779215	407482
5253	779339	407321
5254	779476	407167
5255	779595	407003
5256	779706	406835
5257	779842	406680
5258	779967	406520
5259	780080	406353
5260	780194	406187
5261	780311	406023
5262	780423	405856
5263	780549	405696
5264	780679	405538
5265	780811	405381
5266	780969	405238
5267	781108	405085
5268	781248	404932
5269	781393	404782
5270	781550	404638
5271	781697	404489
5272	781832	404334
5273	781943	404167
5274	782070	404007
5275	782192	403845
5276	782322	403688
5277	782496	403553
5278	782636	403401
5279	782777	403249
5280	782899	403087
5281	783022	402926
5282	783169	402777
5283	783306	402623
5284	783436	402465
5285	783551	402300
5286	783658	402130
5287	783749	401953
5288	783861	401786
5289	783957	401611
5290	784097	401459
5291	784227	401301
5292	784356	401143
5293	784482	400984
5294	784627	400834
5295	784754	400675
5296	784871	400511
5297	784999	400352
5298	785141	400201
5299	785278	400047
5300	785401	399886
5301	785537	399732
5302	785666	399574
5303	785790	399414
5304	785915	399253
5305	786046	399097
5306	786153	398928
5307	786282	398770
5308	786423	398618
5309	786533	398451
5310	786653	398288
5311	786784	398131
5312	786912	397973
5313	787027	397808
5314	787151	397648
5315	787275	397488
5316	787386	397321
5317	787512	397162
5318	787644	397005
5319	787779	396851
5320	787907	396693
5321	788056	396545
5322	788202	396396
5323	788329	396237
5324	788448	396075
5325	788552	395904
5326	788676	395744
5327	788792	395580
5328	788911	395417
5329	789023	395252
5330	789136	395086
5331	789232	394912
5332	789347	394747
5333	789455	394579
5334	789598	394429
5335	789742	394279
5336	789859	394115
5337	789985	393957
5338	790108	393796
5339	790225	393632
5340	790338	393467
5341	790474	393313
5342	790580	393144
5343	790687	392976
5344	790813	392817
5345	790917	392648
5346	791055	392495
5347	791163	392327
5348	791284	392165
5349	791400	392002
5350	791528	391844
5351	791641	391679
5352	791773	391523
5353	791899	391364
5354	792014	391200
5355	792143	391043
5356	792250	390875
5357	792380	390718
5358	792520	390566
5359	792662	390416
5360	792791	390258
5361	792902	390092
5362	793029	389934
5363	793159	389777
5364	793293	389623
5365	793408	389459
5366	793529	389298
5367	793652	389138
5368	793794	388987
5369	793942	388839
5370	794082	388687
5371	794214	388532
5372	794411	388408
5373	794576	388269
5374	794703	388111
5375	794843	387959
5376	794976	387804
5377	795111	387649
5378	795238	387492
5379	795314	387309
5380	795438	387150
5381	795566	386992
5382	795678	386827
5383	795862	386697
5384	795994	386541
5385	796122	386383
5386	796246	386224
5387	796377	386068
5388	796508	385912
5389	796657	385765
5390	796798	385614
5391	796937	385462
5392	797082	385313
5393	797211	385156
5394	797350	385004
5395	797458	384837
5396	797600	384686
5397	797742	384536
5398	797862	384374
5399	797965	384205
5400	798110	384056
5401	798265	383912
5402	798387	383751
5403	798499	383587
5404	798614	383423
5405	798728	383259
5406	798860	383104
5407	798999	382952
5408	799131	382796
5409	799231	382626
5410	799357	382468
5411	799482	382309
5412	799601	382148
5413	799741	381997
5414	799872	381841
5415	799978	381673
5416	800120	381523
5417	800258	381371
5418	800407	381223
5419	800534	381066
5420	800664	380910
5421	800784	380749
5422	800928	380599
5423	801033	380431
5424	801157	380272
5425	801264	380106
5426	801411	379958
5427	801538	379800
5428	801685	379652
5429	801813	379495
5430	801932	379334
5431	802054	379174
5432	802204	379028
5433	802339	378874
5434	802473	378720
5435	802591	378558
5436	802719	378401
5437	802890	378264
5438	803057	378126
5439	803203	377977
5440	803359	377834
5441	803526	377695
5442	803668	377545
5443	803811	377395
5444	803922	377231
5445	804019	377059
5446	804126	376892
5447	804222	376720
5448	804339	376559
5449	804455	376396
5450	804578	376237
5451	804687	376072
5452	804808	375912
5453	804922	375748
5454	805060	375596
5455	805183	375437
5456	805311	375280
5457	805439	375124
5458	805576	374971
5459	805709	374817
5460	805846	374664
5461	805965	374504
5462	806116	374357
5463	806222	374191
5464	806337	374028
5465	806469	373873
5466	806572	373705
5467	806683	373540
5468	806801	373379
5469	806921	373219
5470	807060	373068
5471	807193	372913
5472	807314	372754
5473	807424	372589
5474	807559	372436
5475	807686	372279
5476	807816	372123
5477	807950	371969
5478	808094	371820
5479	808235	371670
5480	808371	371517
5481	808516	371369
5482	808626	371204
5483	808741	371042
5484	808868	370884
5485	808983	370722
5486	809089	370556
5487	809201	370392
5488	809331	370236
5489	809458	370080
5490	809627	369942
5491	809737	369778
5492	809858	369618
5493	809975	369457
5494	810091	369295
5495	810227	369142
5496	810350	368984
5497	810461	368820
5498	810568	368654
5499	810677	368489
5500	810784	368324
5501	810902	368163
5502	811007	367996
5503	811145	367845
5504	811275	367689
5505	811400	367532
5506	811529	367376
5507	811643	367213
5508	811758	367052
5509	811866	366886
5510	811986	366727
5511	812103	366566
5512	812228	366408
5513	812359	366254
5514	812475	366092
5515	812584	365928
5516	812696	365764
5517	812841	365616
5518	812992	365471
5519	813109	365310
5520	813232	365151
5521	813366	364998
5522	813493	364842
5523	813606	364679
5524	813721	364517
5525	813825	364350
5526	813938	364188
5527	814067	364033
5528	814181	363870
5529	814308	363714
5530	814444	363562
5531	814555	363399
5532	814706	363253
5533	814837	363098
5534	814955	362938
5535	815078	362780
5536	815208	362625
5537	815324	362464
5538	815464	362314
5539	815602	362162
5540	815785	362031
5541	815901	361870
5542	816035	361717
5543	816175	361566
5544	816312	361415
5545	816458	361267
5546	816586	361111
5547	816721	360959
5548	816873	360814
5549	816987	360652
5550	817104	360491
5551	817221	360331
5552	817337	360170
5553	817482	360022
5554	817600	359861
5555	817734	359709
5556	817874	359558
5557	817999	359401
5558	818142	359252
5559	818276	359099
5560	818389	358937
5561	818511	358779
5562	818629	358619
5563	818757	358463
5564	818888	358309
5565	819015	358153
5566	819166	358008
5567	819279	357846
5568	819397	357686
5569	819506	357522
5570	819635	357367
5571	819767	357213
5572	819878	357050
5573	819989	356887
5574	820111	356730
5575	820222	356567
5576	820372	356421
5577	820483	356258
5578	820590	356094
5579	820729	355943
5580	820862	355790
5581	820990	355634
5582	821128	355484
5583	821253	355327
5584	821387	355174
5585	821524	355023
5586	821656	354869
5587	821783	354713
5588	821922	354563
5589	822034	354401
5590	822168	354248
5591	822299	354094
5592	822430	353940
5593	822567	353789
5594	822686	353630
5595	822796	353467
5596	822932	353315
5597	823041	353152
5598	823156	352991
5599	823276	352832
5600	823376	352665
5601	823530	352521
5602	823648	352362
5603	823763	352201
5604	823884	352043
5605	823995	351881
5606	824119	351724
5607	824239	351565
5608	824376	351414
5609	824491	351254
5610	824632	351104
5611	824737	350939
5612	824864	350784
5613	824974	350621
5614	825096	350463
5615	825203	350300
5616	825318	350139
5617	825445	349984
5618	825578	349831
5619	825696	349672
5620	825821	349515
5621	825933	349354
5622	826053	349195
5623	826193	349046
5624	826325	348893
5625	826453	348738
5626	826576	348581
5627	826694	348422
5628	826832	348271
5629	826959	348116
5630	827091	347962
5631	827222	347809
5632	827335	347648
5633	827444	347485
5634	827566	347328
5635	827722	347185
5636	827843	347027
5637	827981	346877
5638	828098	346717
5639	828224	346562
5640	828350	346406
5641	828502	346261
5642	828638	346110
5643	828789	345965
5644	828900	345803
5645	829048	345657
5646	829168	345499
5647	829307	345349
5648	829440	345196
5649	829551	345034
5650	829688	344883
5651	829807	344725
5652	829946	344575
5653	830063	344416
5654	830201	344265
5655	830301	344099
5656	830432	343946
5657	830568	343794
5658	830683	343634
5659	830822	343484
5660	830947	343329
5661	831067	343171
5662	831194	343016
5663	831314	342858
5664	831445	342705
5665	831574	342551
5666	831694	342393
5667	831842	342246
5668	831983	342097
5669	832107	341941
5670	832228	341784
5671	832368	341635
5672	832513	341487
5673	832636	341330
5674	832774	341180
5675	832914	341031
5676	833051	340880
5677	833209	340738
5678	833357	340592
5679	833488	340438
5680	833647	340297
5681	833820	340161
5682	833969	340015
5683	834146	339880
5684	834263	339721
5685	834380	339563
5686	834524	339415
5687	834657	339263
5688	834762	339099
5689	834874	338938
5690	834987	338778
5691	835101	338618
5692	835212	338457
5693	835335	338300
5694	835471	338149
5695	835602	337996
5696	835720	337838
5697	835844	337682
5698	835967	337526
5699	836095	337371
5700	836209	337212
5701	836319	337050
5702	836498	336916
5703	836618	336759
5704	836721	336595
5705	836837	336436
5706	836961	336280
5707	837085	336124
5708	837196	335963
5709	837315	335806
5710	837458	335657
5711	837572	335498
5712	837700	335344
5713	837820	335186
5714	837933	335026
5715	838044	334865
5716	838177	334713
5717	838297	334556
5718	838410	334396
5719	838522	334236
5720	838652	334083
5721	838810	333940
5722	838919	333779
5723	839028	333618
5724	839159	333465
5725	839271	333304
5726	839407	333154
5727	839530	332998
5728	839666	332847
5729	839792	332692
5730	839920	332538
5731	840056	332387
5732	840177	332231
5733	840317	332082
5734	840444	331928
5735	840572	331774
5736	840708	331623
5737	840843	331472
5738	840958	331313
5739	841078	331156
5740	841198	330999
5741	841317	330842
5742	841445	330688
5743	841573	330534
5744	841681	330372
5745	841794	330213
5746	841926	330061
5747	842036	329900
5748	842163	329745
5749	842273	329585
5750	842396	329429
5751	842507	329269
5752	842633	329114
5753	842793	328973
5754	842909	328815
5755	843022	328655
5756	843119	328490
5757	843222	328326
5758	843347	328171
5759	843477	328018
5760	843582	327856
5761	843721	327707
5762	843859	327557
5763	843993	327406
5764	844136	327258
5765	844243	327096
5766	844353	326936
5767	844462	326775
5768	844595	326623
5769	844717	326468
5770	844851	326316
5771	844990	326167
5772	845102	326007
5773	845219	325849
5774	845335	325691
5775	845444	325531
5776	845563	325374
5777	845671	325213
5778	845793	325057
5779	845900	324896
5780	846031	324743
5781	846142	324583
5782	846281	324434
5783	846407	324280
5784	846541	324129
5785	846673	323977
5786	846806	323826
5787	846950	323678
5788	847066	323521
5789	847182	323363
5790	847312	323210
5791	847431	323054
5792	847545	322895
5793	847674	322742
5794	847833	322600
5795	847967	322450
5796	848100	322298
5797	848209	322138
5798	848358	321992
5799	848476	321835
5800	848646	321698
5801	848760	321540
5802	848875	321381
5803	849033	321240
5804	849175	321092
5805	849300	320938
5806	849440	320789
5807	849587	320643
5808	849713	320489
5809	849830	320331
5810	849943	320173
5811	850080	320023
5812	850197	319866
5813	850313	319708
5814	850498	319576
5815	850627	319423
5816	850778	319279
5817	850909	319127
5818	851068	318986
5819	851174	318824
5820	851309	318674
5821	851465	318531
5822	851596	318379
5823	851707	318220
5824	851835	318067
5825	851952	317910
5826	852069	317753
5827	852206	317603
5828	852332	317449
5829	852441	317289
5830	852557	317132
5831	852675	316975
5832	852795	316819
5833	852920	316665
5834	853050	316513
5835	853178	316360
5836	853327	316214
5837	853479	316070
5838	853601	315916
5839	853739	315766
5840	853865	315613
5841	853983	315456
5842	854123	315307
5843	854269	315161
5844	854388	315005
5845	854519	314853
5846	854625	314692
5847	854731	314531
5848	854853	314376
5849	854967	314218
5850	855085	314062
5851	855217	313910
5852	855368	313766
5853	855483	313609
5854	855602	313452
5855	855720	313296
5856	855831	313137
5857	855955	312983
5858	856071	312826
5859	856196	312672
5860	856331	312522
5861	856444	312364
5862	856567	312209
5863	856675	312049
5864	856810	311899
5865	856948	311750
5866	857104	311608
5867	857233	311455
5868	857354	311300
5869	857456	311138
5870	857561	310977
5871	857718	310835
5872	857837	310679
5873	857970	310528
5874	858091	310373
5875	858202	310214
5876	858339	310065
5877	858458	309909
5878	858591	309759
5879	858730	309610
5880	858849	309454
5881	858962	309296
5882	859082	309141
5883	859217	308991
5884	859362	308844
5885	859484	308690
5886	859610	308536
5887	859729	308381
5888	859878	308236
5889	860000	308081
5890	860137	307932
5891	860243	307772
5892	860379	307622
5893	860497	307466
5894	860626	307314
5895	860741	307157
5896	860875	307007
5897	860992	306850
5898	861102	306692
5899	861223	306537
5900	861370	306391
5901	861486	306234
5902	861607	306080
5903	861709	305918
5904	861835	305765
5905	861935	305603
5906	862052	305446
5907	862167	305290
5908	862289	305135
5909	862407	304979
5910	862502	304816
5911	862636	304666
5912	862737	304504
5913	862874	304355
5914	863005	304204
5915	863145	304056
5916	863281	303906
5917	863385	303746
5918	863525	303597
5919	863650	303444
5920	863778	303292
5921	863917	303144
5922	864050	302993
5923	864198	302848
5924	864312	302691
5925	864444	302540
5926	864561	302385
5927	864675	302227
5928	864816	302080
5929	864950	301930
5930	865091	301782
5931	865225	301632
5932	865345	301477
5933	865441	301314
5934	865540	301152
5935	865665	300999
5936	865795	300848
5937	865924	300696
5938	866052	300544
5939	866172	300389
5940	866319	300244
5941	866416	300081
5942	866541	299928
5943	866671	299777
5944	866789	299621
5945	866906	299466
5946	867046	299318
5947	867176	299167
5948	867300	299013
5949	867419	298858
5950	867548	298707
5951	867650	298546
5952	867772	298392
5953	867885	298235
5954	868014	298083
5955	868159	297937
5956	868274	297781
5957	868390	297625
5958	868515	297472
5959	868640	297319
5960	868771	297169
5961	868882	297011
5962	869009	296859
5963	869123	296702
5964	869278	296560
5965	869373	296397
5966	869499	296244
5967	869630	296093
5968	869752	295940
5969	869846	295776
5970	869970	295624
5971	870084	295467
5972	870202	295312
5973	870319	295156
5974	870436	295001
5975	870558	294847
5976	870697	294699
5977	870823	294547
5978	870935	294390
5979	871048	294233
5980	871166	294078
5981	871298	293928
5982	871421	293775
5983	871578	293633
5984	871691	293476
5985	871801	293319
5986	871937	293170
5987	872113	293034
5988	872253	292887
5989	872369	292731
5990	872506	292583
5991	872626	292429
5992	872740	292272
5993	872859	292118
5994	873001	291971
5995	873139	291822
5996	873257	291668
5997	873374	291513
5998	873503	291362
5999	873647	291215
6000	873780	291066
6001	873908	290914
6002	874041	290764
6003	874202	290624
6004	874339	290475
6005	874451	290319
6006	874564	290162
6007	874688	290009
6008	874803	289854
6009	874933	289703
6010	875052	289549
6011	875192	289401
6012	875343	289257
6013	875501	289116
6014	875647	288970
6015	875795	288826
6016	875910	288670
6017	876063	288527
6018	876193	288376
6019	876352	288235
6020	876482	288084
6021	876632	287940
6022	876748	287785
6023	876860	287629
6024	876987	287477
6025	877113	287325
6026	877240	287173
6027	877365	287021
6028	877505	286873
6029	877638	286724
6030	877745	286566
6031	877873	286414
6032	878008	286266
6033	878145	286117
6034	878279	285968
6035	878420	285821
6036	878556	285672
6037	878686	285522
6038	878819	285372
6039	878949	285221
6040	879086	285073
6041	879227	284926
6042	879329	284767
6043	879457	284615
6044	879575	284461
6045	879713	284313
6046	879820	284155
6047	879958	284007
6048	880092	283858
6049	880188	283697
6050	880329	283550
6051	880461	283400
6052	880563	283240
6053	880671	283083
6054	880809	282935
6055	880935	282783
6056	881070	282634
6057	881190	282481
6058	881299	282324
6059	881408	282167
6060	881534	282015
6061	881657	281862
6062	881776	281708
6063	881891	281553
6064	882009	281399
6065	882138	281248
6066	882259	281095
6067	882392	280946
6068	882509	280791
